pardon,2
dissolution,4
four,1
protest,2
Does,0
sleep,1
dirty,2
consists,2
ridiculous,4
saved,1
Until,2
consider,3
Lately,3
contained,2
Everyone,3
presents,2
under,2
pride,1
worth,1
risk,1
costume,2
stolen,2
every,3
fur,1
bringing,2
embroider,3
believed,3
disturb,2
recollections,4
prize,1
conceive,2
solid,2
Go,1
alarm,2
clothes,1
enjoy,2
force,1
tired,1
hanging,2
feathers,3
direct,2
likely,3
street,1
shrugging,2
friendships,3
even,2
hide,1
near,2
lights,1
above,2
frank,1
new,1
ever,2
told,1
agreement,3
sinks,1
dreadful,3
join,1
never,2
here,1
hundreds,2
met,1
china,2
Playtime,2
cardboard,2
dry,1
balance,2
daughter,2
rests,1
study,2
changed,1
adopt,2
Hush,1
credit,2
well-bred,1
natures,2
changes,1
punishment,3
hushed,1
Absolute,3
secure,2
criticise,3
Italian,4
explained,2
darlings,2
shabbily,3
highly,2
brought,1
patience,3
Behind,2
moral,2
guests,1
overworking,4
glance,1
sunlit,2
Torvald,2
would,1
played,0
arms,1
insult,2
call,1
calm,1
until,2
churchyard,3
Christine,2
brings,1
expose,2
aware,2
grief,2
glass,1
warm,1
excellent,3
hold,1
unpack,2
must,1
handkerchiefs,4
tastefully,4
morally,3
locked,1
room,1
cheapest,3
tremendously,4
refusing,3
worn,1
regrets,2
barrister,3
spendthrift,2
my,1
Standing,2
excuses,2
quill-driver,3
give,1
household,3
heartless,3
well-spent,2
want,1
keep,1
advancing,3
worse,1
end,1
turn,1
provide,2
agony,3
travel,2
sitting,2
very,2
hot,1
According,3
answer,2
gate,1
III,1
A,1
beauty,3
after,2
Will,1
wrong,1
jumping,2
curiosity,4
tidying,2
Aloud,2
law,1
All,1
splendid,2
effective,3
amid,2
childhood,2
rogue,1
haste,1
waited,1
goodbye,1
things,1
first,1
oysters,2
order,2
balls,1
wine,1
Hide,1
office,2
Helmer,2
consent,2
over,2
satisfied,3
sickly,2
before,2
forehead,4
His,1
fit,1
Here,1
writing,2
better,2
differently,4
Helen,2
weeks,1
easier,4
then,1
them,1
affected,2
intimately,5
prevented,2
weakness,3
slate,1
safe,1
school,1
MRS,0
break,2
diseased,3
bewildered,3
they,1
indulge,2
interrupt,3
one,1
lenient,3
bank,1
Indeed,1
reasonably,5
capricious,3
reasonable,4
each,2
went,1
side,1
luck,1
taught,1
practising,3
forgot,2
message,2
borne,1
misfortune,3
recognising,4
indiscretion,4
strangers,2
surprise,2
independence,4
Must,1
turning,2
threatened,3
little,1
free,1
thoughtless,2
struggle,1
mistress,2
wanted,1
storm,1
recovering,4
September,3
starts,1
needlework,3
days,1
hopeless,3
signature,3
uses,1
loud,1
key,1
already,4
playfully,3
Please,2
hearing,3
Going,1
another,3
awfully,3
Smiles,1
service,2
top,1
29th,0
needed,1
airs,1
master,2
too,1
wildly,2
tragic,2
