stock,1
gossamer,3
Appear,3
pardon,2
ladybird,3
Night,1
needful,2
blisters,2
four,1
hath,1
protest,2
sleep,1
hanging,2
mansion,2
appetite,3
captain,2
hate,1
yonder,2
Winter,2
whose,1
clasps,1
Obey,2
swan,1
sweetest,2
Betroth,2
Knock,1
under,2
low'r,1
portentous,3
sorry,2
pride,1
sway,1
worth,1
wondrous,2
merchant,2
lure,1
amorous,3
hadst,1
penny,2
crowkeeper,3
disobedient,5
every,3
foul,1
bringing,2
courageous,3
encounter,3
manes,1
knowest,2
waverer,3
disturb,2
MAY,1
conceive,2
sin-absolver,4
Leap,2
Tragedy,3
Forbid,2
Go,1
Environed,3
Dost,1
clothes,1
enjoy,2
parted,1
wild-goose,2
awake,2
warns,1
Torchbearers,4
request,2
pulse,1
unlook'd-for,3
crave,1
street,1
valiant,3
Drawn,1
shining,2
even,2
lesser,2
hide,1
ne'er,2
Wash,1
solemn,2
Bondage,2
lazy-pacing,4
fingers,2
liberty,3
lights,1
worser,2
sunder,2
above,2
frank,1
Put,1
new,1
murther,2
conjure,2
ever,2
seeks,1
told,1
Anselmo,3
Made,1
serving-creature,5
dreadful,3
Conceit,2
revels,2
men,1
kindred,1
Borrow,2
here,1
rocks,1
met,1
mew,1
wanton,2
pate,1
UNDER,2
hers,1
path,1
shriek,2
dry,1
substance,2
daughter,2
rests,1
mangle,1
leaves,2
Queen,1
'Romeo,2
Is't,1
guide,1
smoke,1
pack,1
changes,1
NOR,1
Stand,1
golden,2
death-mark,3
Rather,2
Watch,1
Mother,2
Three,1
enanmour,3
sorrows,2
patience,3
guests,1
counts,1
Whipp,1
Adversity,4
dire,1
cherishing,3
spoke,1
would,1
alligator,4
hungry,2
arms,1
Stay,1
call,1
therefore,3
strike,1
tell,1
breathe,2
lamentation,4
churchyard,3
Unfold,2
holy,2
Consort,2
brings,1
associate,4
reign,1
holp,1
grief,2
warm,1
'banished,2
breaths,2
excellent,3
ward,1
ware,1
sped,0
must,1
me,1
mouse-hunt,3
word,1
room,1
divorced,2
hideous,2
sweeten,2
blade,1
rood,1
worm,1
worn,1
ere,1
to-morrow,3
murd'red,1
sweeter,2
my,1
packthread,3
quarrel,2
Lie,1
serpent,2
give,1
Lo,1
preserving,3
laughs,1
Revive,2
heartless,3
disparagement,5
honey,2
Abr,1
fay,1
want,1
Lord,1
Temp'ring,2
times,1
hoar,1
Tybalts,2
tallow-face,3
end,1
thing,1
Easter,3
sitting,2
nuts,1
Tell,1
how,1
hot,1
enquire,2
gapes,1
adjacent,3
answer,2
gate,1
III,1
dignified,3
aboard,2
A,1
rise,1
beauty,3
Wilt,1
lurk,1
ladder,2
after,2
infold,2
Will,1
wrong,1
lay,1
law,1
lap,1
outcry,2
suspected,2
descent,2
purchase,2
All,1
profess,2
attempt,2
third,1
scourge,1
hasty,2
Profaners,3
minim,2
passado,3
unharm,2
season,3
childhood,2
wink,1
Cophetua,3
green,1
Apothecary,5
enter,2
aloud,2
misgives,2
first,1
wouldst,1
wind,1
wine,1
blind,1
modesty,3
Ancient,3
office,2
deck,1
swear'st,2
consent,2
over,2
puling,2
satisfied,3
Laurence,2
Spakest,2
partisans,3
wrought,1
before,2
fir,1
colliers,3
His,1
Hero,2
plainly,2
fit,1
mandrakes,2
properer,3
Here,1
writing,2
Montague,2
tilts,1
dedicate,3
brawling,2
vast,1
fade,1
Helen,2
rancour,2
CONDITIONS,3
cut'st,1
then,1
them,1
There,1
prevented,2
enrich,2
thee,1
school,1
Sojourn,2
break,2
Anon,2
sack,1
they,1
monarch,2
interrupt,3
one,1
silver,2
to't,1
bread,2
shadows,2
yon,1
dismemb'red,2
meat,2
brightness,2
Indeed,1
'Then,1
grows,1
herald,2
Hath,1
victory,3
arrow,2
each,2
went,1
rosemary,4
side,1
bone,1
mean,2
Adding,2
Perchance,2
logs,1
woes,0
jocund,2
fie,1
Gorg,1
spider,2
proportion,3
fortnight,2
forgot,2
lawyers,2
whit,1
slew,1
whip,1
shut,1
grubs,1
misfortune,3
Smatter,2
unbound,2
won,1
Holy,2
god,1
ha,1
forty,2
vessels,2
Romeo,2
content,2
fellowship,3
laid,1
safety,3
quarrell,2
medicine,3
got,1
newly,2
Hold,1
forth,1
interchanging,4
Must,1
prorogue,2
turning,2
urging,2
peevish,2
hang,1
eternal,3
Belonging,3
free,1
mistaking,3
loving-jealous,5
Zounds,1
deflowered,3
North,1
mistress,2
SHAREWARE,3
Soft,1
shelves,1
blaze,1
starts,1
obsequies,3
messages,2
days,1
Henceforth,3
festival,3
musicians,4
speedy,2
triumph,1
needs,1
loud,1
hire,1
kin,1
already,4
descry,2
Dun,1
